TARGET,X1,X2,X3,X4,X5
414.7,5216,6245,3228,7,A
415.2,5223,6254,2752,7,A
359.1,4517,6345,2310,6,A
378.7,4764,4750,2530,6,A
475.1,5976,5000,3053,7,B
364.5,4585,7878,2059,4,A
371.5,4673,5250,2277,6,A
352.6,4435,4750,3332,7,A
308.2,3877,3694,1690,5,A
380.4,4785,5841,2654,7,A
354.7,4462,6250,2222,6,C
414.4,5213,6165,3033,7,A
430.5,5415,8533,2717,7,A
383.2,4820,5000,3290,5,A
544.9,6854,5000,3914,8,B
388.7,4889,6000,2675,6,A
414.1,5209,7400,2924,7,A
409.5,5151,4680,3490,6,A
414.5,5214,4665,4188,8,A
447.8,5633,5353,3250,7,B
380.4,4785,5982,2809,6,A
475.7,5984,6400,4107,9,C
375.8,4727,7889,2694,6,A
473.2,5952,5400,3385,7,B
378.2,4757,5985,2344,5,A
344.6,4335,5500,1782,7,A
419.1,5272,5115,3183,7,A
421.7,5304,6100,2880,8,A
396.5,4987,5926,2886,7,A
418.7,5267,6000,3526,6,C
309,3887,3673,1695,5,A
410.8,5167,3748,2230,6,A
539.1,6781,6255,3808,8,B
351.7,4424,6250,2071,6,B
468.8,5897,4750,3784,8,B
359.6,4523,4750,2062,6,A
368,4629,5250,2025,6,A
370.4,4659,4461,2185,9,A
383.9,4829,4370,1944,5,B
399.4,5024,5025,2638,7,A
387.6,4876,6000,2654,7,A
323.5,4069,4750,2008,6,A
379.3,4771,5000,3284,7,A
736.7,9267,13960,5358,12,C
498.4,6269,6922,3567,7,A
538.2,6770,5845,2946,8,B
389.8,4903,7200,3023,5,A
384.3,4834,5520,2743,7,A
573.6,7215,13597,5616,5,A
401.3,5048,5000,2485,5,B
408.7,5141,6000,3054,8,A
413.6,5203,5000,2913,8,A
481.3,6054,7527,3841,7,C
420.6,5291,5300,3605,7,A
385.2,4845,5632,2530,7,A
484.5,6095,5353,3272,8,B
427,5371,7785,3267,7,A
368.1,4630,7322,2442,5,C
456.6,5744,7040,2970,7,A
416.1,5234,5107,2611,7,B
522.7,6575,6048,3134,7,A
357.2,4493,6000,2283,7,A
298.2,3751,4029,2238,6,A
432.4,5439,5929,2967,7,A
375.8,4727,6200,2354,7,A
406.9,5118,5768,2628,7,B
369.6,4649,4750,1864,6,A
419.7,5279,5000,3363,8,B
321,4038,3500,2378,7,A
385.1,4844,4717,2870,7,A
384.2,4833,5500,2325,7,A
459.7,5783,6097,3718,8,A
426.5,5365,8470,2830,5,A
428.8,5394,4740,4156,9,B
525.7,6613,7122,4740,8,B
413.2,5198,7833,3012,7,A
416.4,5238,4800,2186,7,A
511.3,6432,5460,2962,10,B
389.3,4897,6500,2455,6,A
306.3,3853,5300,2578,6,A
387.3,4872,5122,2180,6,A
449.6,5655,7001,3489,7,B
375.6,4725,5250,2120,6,C
351.9,4426,4750,2115,6,A
457.2,5751,7125,4020,9,A
415.4,5225,5000,2725,6,B
398,5006,6016,3240,8,A
439.6,5530,5300,3104,8,A
386.2,4858,6160,2561,7,C
515.8,6488,5884,3296,7,A
406.5,5113,7036,2518,7,C
450.1,5662,4750,3125,9,A
399.6,5026,5915,3044,8,B
492.4,6194,6567,3011,7,A
448.9,5647,7213,3497,10,A
445.9,5609,6251,3418,7,A
340.6,4284,4770,2150,7,A
333.6,4196,4000,2220,6,A
498,6264,5928,2771,6,A
460.8,5796,10072,3084,7,A
443.5,5579,8423,2160,7,A
568.7,7154,4775,4350,10,B
417.2,5248,5600,3162,8,B
383.9,4829,6866,2688,7,A
587.2,7386,9042,3236,7,A
393.5,4950,7015,2364,7,B
363.1,4567,4750,2120,7,A
356.7,4487,5000,2104,6,A
376.5,4736,5500,2639,7,A
468.9,5898,5500,3288,8,B
479.4,6030,5900,3272,8,A
388.9,4892,4750,2537,7,A
389.3,4897,5333,2314,7,A
355.4,4470,4000,2532,8,A
422.9,5320,3894,2945,7,A
380.8,4790,4177,2592,7,C
368.3,4633,5640,2544,5,A
361.3,4545,4750,2392,8,A
391.1,4920,5900,3246,8,B
345.6,4347,4770,2076,6,A
306.9,3860,4840,2128,5,A
397.2,4996,5000,3184,5,A
388.2,4883,4500,2280,8,A
606.5,7629,5957,4662,7,C
352.8,4438,6246,2278,6,A
671.9,8452,13407,4138,7,A
382.7,4814,4947,2692,6,A
450.7,5669,4500,3092,9,B
455.6,5731,6091,3639,7,A
408.8,5142,8236,2964,8,A
374.2,4707,4460,2466,6,A
465.2,5852,4196,1892,7,B
382.5,4811,6341,2567,7,A
388.5,4887,6367,2823,6,A
371,4667,7700,2333,6,A
407.4,5125,7926,2544,7,A
371.6,4674,7020,2795,8,A
441.8,5557,4750,2358,7,C
353.3,4444,4280,2400,8,A
339.4,4269,3588,2628,6,B
465.3,5853,6162,2640,10,A
357.4,4496,4593,2226,6,A
355,4465,4000,2324,9,A
370.3,4658,5000,2648,6,A
482.2,6066,7005,3522,10,A
371.3,4670,5500,2221,6,A
361.8,4551,6740,2620,7,A
385.5,4849,4902,2672,7,C
354.3,4457,4222,2212,7,B
476.3,5991,5500,2936,8,B
492.6,6196,6139,2864,8,A
382.4,4810,6720,2036,6,A
380.8,4790,6208,2657,6,A
347.2,4367,5000,2437,8,A
450.2,5663,5477,3306,8,A
644.4,8106,9947,4114,9,A
377,4742,4830,2455,6,A
401.7,5053,5337,2312,6,A
528.5,6648,9046,3648,8,A
357.6,4498,4797,2698,7,A
377.2,4745,6276,2750,9,A
474.6,5970,4857,4048,10,A
293.3,3689,6240,2066,5,A
414.3,5211,5000,2868,7,A
368.2,4631,5100,2560,5,A
421.2,5298,6190,3165,7,A
374.3,4708,5000,2117,7,A
300.3,3777,6050,2092,5,A
700.7,8814,7991,4372,9,A
422.2,5311,8350,2666,5,A
424,5333,4750,2448,7,A
341.4,4294,4000,2573,7,C
423.2,5323,6343,3340,6,A
492.2,6191,6001,3018,11,A
407.1,5121,5125,2395,7,B
615.5,7742,7763,3678,7,B
414.5,5214,7705,3398,6,A
431,5421,4222,2840,7,A
356.7,4487,5282,3050,7,A
448.7,5644,5000,2932,8,B
423.2,5323,6525,3081,8,B
298.1,3750,6402,2736,6,A
410.5,5164,5000,3476,7,A
399.8,5029,5247,3215,10,A
407.3,5123,7011,2888,6,A
356.4,4483,4860,2196,6,A
349,4390,4825,2136,6,A
386.1,4857,4887,1864,5,C
402.8,5067,5500,2415,6,A
399.9,5030,5500,2846,8,A
404,5082,5500,2874,6,A
396.6,4989,7077,2610,6,A
451.6,5681,7015,3684,8,A
354.3,4457,4000,2986,7,A
406.4,5112,5000,3072,6,B
402.8,5067,4907,2288,6,A
432.7,5443,6267,3024,7,C
371.8,4677,7010,1944,6,B
342.7,4311,4222,2020,6,A
385.1,4844,5000,2736,7,A
394.6,4964,6055,2988,7,A
333.6,4196,5120,2244,7,A
330.1,4152,4507,2388,6,A
376.8,4740,5000,2303,6,A
675.3,8495,8001,4684,9,A
274.3,3450,4755,2624,5,A
437.1,5498,3839,2922,7,B
482.5,6069,6800,2826,7,A
363.3,4570,4937,2347,7,A
369.7,4650,6440,3638,6,A
667.6,8398,9386,4371,9,A
364.6,4586,10203,3098,7,A
370.3,4658,4752,3661,7,B
373.3,4696,5000,2406,7,A
320.5,4031,4890,2002,6,A
386.3,4859,4925,2391,6,B
439.8,5532,4500,3026,8,B
407.7,5128,4500,3495,9,A
360.3,4532,4500,2680,6,A
402.1,5058,4852,2204,7,A
334.2,4204,4946,2347,8,A
361.8,4551,5000,2397,6,A
371.3,4670,5000,3176,6,B
374,4704,5500,2379,7,A
342.7,4311,5000,2158,7,B
276.6,3479,2126,1719,7,A
255.7,3216,3440,1508,5,C
687.9,8653,9364,4228,8,A
358.6,4511,4222,2160,6,A
447.9,5634,5000,3917,11,A
285.4,3590,5205,1808,4,A
405.6,5102,6219,3053,8,A
373.4,4697,5127,3262,7,A
620.4,7804,5000,4149,7,A
376.6,4737,5500,2541,6,A
401.1,5045,6041,2711,6,B
620.4,7804,5000,4149,7,A
461.9,5810,4750,2810,7,B
526.5,6623,8180,4116,10,A
354.7,4462,5000,2355,7,A
403.6,5077,5000,3012,8,A
366.6,4611,8265,2880,7,A
460.3,5790,4048,3171,9,A
368.3,4633,5334,2681,8,C
328,4126,4920,2428,6,A
552.6,6951,5000,5190,8,B
374.8,4714,5000,2776,7,B
360.8,4538,4667,2478,6,A
432.1,5435,7325,2567,7,A
379,4767,7235,2296,7,A
374.4,4709,4987,2820,7,B
439,5522,5000,3902,8,A
396.4,4986,5708,2649,7,A
361.4,4546,6035,2265,6,A
336.9,4238,4378,2364,6,A
393.4,4948,6060,2606,7,A
508.5,6396,6169,3577,8,C
352.6,4435,5000,2608,8,A
594.2,7475,7277,3668,7,B
428.4,5389,5000,2655,6,B
357.3,4494,4559,2326,7,A
448.5,5642,7063,3187,5,A
360.1,4530,4848,2910,6,A
344.5,4333,6647,3037,6,A
375.3,4721,5000,2248,7,A
432.7,5443,10000,3080,7,B
412.4,5187,5500,2655,7,A
421.2,5298,6395,3199,6,A
367.4,4621,5000,2616,10,A
286.6,3605,5095,1966,5,A
335.4,4219,5000,2546,6,A
438.7,5518,4789,2976,7,A
386,4855,3475,2570,7,A
352.3,4431,4786,2553,7,A
348.9,4389,4950,2098,6,A
439.2,5525,5000,3023,7,B
499.8,6287,4627,3765,7,A
378,4755,5600,2967,7,A
334.4,4206,5000,3091,6,A
369.9,4653,5000,2572,7,A
354.8,4463,4134,2328,7,A
357.6,4498,5000,2549,7,A
294.7,3707,10551,1092,4,A
346.3,4356,5000,1890,6,A
346.7,4361,4843,2910,6,A
345.8,4350,6126,2494,7,A
433.4,5452,5000,3384,11,A
383.4,4823,5000,2481,7,A
439.3,5526,5000,2784,8,C
445.2,5600,6549,2844,7,A
460.2,5789,6900,3570,12,A
581.5,7315,8720,4533,8,A
490.9,6175,6563,3697,10,B
351.1,4416,5000,2132,7,A
427.8,5381,4989,2678,6,A
469.1,5901,4423,4001,7,B
406.8,5117,5000,3148,11,C
377.2,4745,5248,2608,7,A
401.2,5047,5000,2294,9,A
460.9,5798,5000,3527,7,A
370.3,4658,5088,2223,6,A
312.8,3935,4905,2352,6,A
389.8,4903,5000,2400,6,A
421,5296,5000,3798,8,C
420.5,5289,6000,2753,6,A
391,4918,5145,3197,8,A
423.3,5325,5000,2818,7,C
362.2,4556,5271,1872,6,A
392.5,4937,5300,2791,6,A
387.9,4879,5823,2567,6,A
407.8,5130,5581,2351,6,C
420.6,5291,6008,2312,9,A
536.4,6747,7731,4044,8,A
410.8,5167,5000,2296,7,A
454.8,5721,5000,3674,9,A
432,5434,6610,3544,10,C
368.6,4636,5000,3040,5,A
373.4,4697,5000,2848,9,A
284.4,3577,6242,2065,5,A
386.2,4858,4992,3255,6,A
379.6,4775,5200,2592,6,A
374.8,4714,4817,2634,7,A
467.4,5879,4424,2574,7,C
366.8,4614,7500,3521,6,A
374.5,4711,5400,2270,8,A
322.4,4055,6700,2384,7,A
561.8,7067,9540,4613,9,A
384.2,4833,3436,2636,9,B
448.5,5642,4842,2514,7,B
474.7,5971,5989,3386,6,A
372.1,4681,5000,2658,7,A
459.5,5780,6091,3569,8,A
421.2,5298,6697,2573,6,A
348.3,4381,5000,2441,6,A
394.3,4960,5607,2196,6,A
332.1,4177,5740,2029,7,A
356,4478,4568,2916,8,A
526,6617,8802,3456,7,A
333.5,4195,4000,2373,8,A
400.5,5038,4500,2433,6,A
308.3,3878,4375,2158,6,A
330.5,4157,3300,2472,6,A
486.6,6121,5000,3000,7,C
428.1,5385,5671,2302,7,A
378.4,4760,4811,2734,8,A
369.7,4650,5000,2511,7,A
404.2,5084,4375,4095,9,A
427.4,5376,4739,2613,12,A
380.8,4790,6381,2653,8,A
632.8,7960,8927,3968,9,A
339.4,4269,5000,1992,6,A
486.5,6120,6541,3316,7,A
407.7,5128,6172,4576,7,A
423.9,5332,5264,2596,6,A
486,6113,4500,4239,8,A
365.3,4595,4468,3190,6,B
422.7,5317,5660,2786,10,A
378.3,4759,4500,2577,6,B
339.3,4268,5750,1968,5,A
362.7,4562,5288,2570,8,A
381.7,4801,6000,2799,8,A
363.8,4576,5000,2292,7,C
377.5,4748,5708,2376,6,A
498.3,6268,6000,3797,7,B
400.4,5037,6975,3169,6,A
602.3,7576,6010,3390,8,A
450.3,5664,5000,2350,8,A
528.4,6647,9022,2880,7,A
407.1,5121,4846,2332,6,C
339.1,4265,5000,1980,6,A
435.7,5481,6079,3362,10,C
387.8,4878,6160,2606,6,A
464.4,5842,7218,2544,7,B
568.5,7151,6400,4405,7,A
351.8,4425,4500,2436,6,A
343.8,4325,9094,3006,7,A
393.6,4951,7616,3090,6,A
380.6,4787,5000,2314,6,A
362.2,4556,5000,2554,7,A
614.3,7727,7264,4034,7,A
356,4478,5000,2243,8,A
460.8,5796,5899,3168,10,A
394.1,4957,5000,2668,9,A
340.7,4286,4093,2059,7,A
433.8,5457,5000,3233,7,A
431.9,5433,5000,3059,6,A
484.4,6093,6185,2863,6,A
339.9,4275,6023,2444,5,A
326.7,4109,8277,2361,8,A
434.1,5460,5000,2597,7,A
420.4,5288,6548,2918,7,A
374.7,4713,4952,2368,6,A
382.3,4809,5000,2252,6,A
383.9,4829,5000,2544,6,B
390.7,4915,4738,2472,7,A
479.2,6028,6349,2237,8,A
377,4742,6230,2619,6,A
380.7,4789,6557,3126,6,A
384.3,4834,5707,2328,7,B
558.1,7020,7097,5576,8,B
384.6,4838,5630,3200,8,A
413,5195,4876,3440,7,B
362.3,4557,5000,3752,6,A
356.2,4481,5000,2002,7,A
389.7,4902,5798,3268,9,A
333.5,4195,4840,2443,7,A
360.6,4536,6375,3159,6,A
399.7,5028,5385,2340,9,A
455.5,5730,6666,2482,6,A
463,5824,6022,3097,6,B
377.6,4750,5000,2414,6,A
410.8,5167,5000,2472,8,A
392.3,4935,5600,3326,6,A
429.2,5399,8160,3359,7,A
413.8,5205,5000,3147,10,A
354.2,4455,7040,2800,5,A
385,4843,6972,3040,6,A
543.5,6837,9196,3967,6,B
388.2,4883,5000,3208,7,A
499.6,6284,9025,3103,9,C
376.2,4732,6594,3324,7,A
276.5,3478,3505,1558,5,A
422.4,5313,5000,3168,7,A
334.8,4211,4690,2310,7,A
329.9,4150,7581,2189,6,B
367.8,4626,5000,2411,7,A
275.3,3463,5000,1812,5,A
348.5,4384,5000,2188,7,A
489.9,6162,9155,3301,7,C
312.7,3933,4366,2252,5,A
467.9,5886,4545,3753,8,B
372.9,4691,7240,3006,8,A
390.8,4916,5000,1930,7,A
346.6,4360,5000,2075,7,A
412.8,5193,7800,3208,6,A
388.9,4892,8700,2828,7,A
408.6,5140,6146,2518,7,A
378.6,4762,6137,3638,7,A
387.9,4879,7786,2600,5,A
342.4,4307,5221,2322,6,A
399.2,5021,7482,2911,6,A
318.4,4005,5254,1840,6,A
369.5,4648,4702,2874,6,B
362.1,4555,4688,2769,8,B
387.3,4872,7125,2530,6,B
530.2,6669,7200,3461,4,B
347.8,4375,7565,2656,6,A
350.3,4406,6726,2404,7,A
399.3,5023,5000,2383,7,A
375.9,4728,5000,2688,9,A
353,4440,5000,3488,7,A
242,3044,5415,1782,5,A
632.6,7958,6900,4008,8,A
322.8,4060,5000,1959,6,A
349,4390,7847,2100,5,A
486.5,6120,7345,3100,10,A
603.36,7590,8945,4952,12,B
407.6,5127,6031,4290,7,C
374.7,4713,6150,2468,6,A
345,4340,6035,2520,6,B
467.2,5877,5000,3082,8,A
401.3,5048,5000,2596,7,A
356.5,4484,4096,2688,7,A
403.2,5072,4318,3188,8,A
386.9,4867,4539,2980,10,A
343.3,4318,3892,1960,7,A
393.3,4947,7000,2364,7,A
367,4616,4461,2604,6,A
376.6,4737,4761,2772,7,C
349,4390,4275,3589,8,A
422.2,5311,5000,3144,9,A
439.1,5523,6331,2361,6,A
370.8,4664,6280,2520,6,A
432.5,5440,8151,2474,7,B
359,4516,3582,2484,7,A
396,4981,6807,2624,7,A
492.9,6200,5000,3462,8,B
486.3,6117,8700,3308,7,B
462.7,5820,5000,3029,8,B
538.3,6771,6349,4002,8,B
371,4667,4510,2120,6,A
386.7,4864,6353,2349,8,A
442.6,5567,5000,2873,7,A
475.9,5986,5000,3153,9,A
415.9,5232,7600,2938,6,A
311.7,3921,6375,2608,6,A
383,4818,4964,2752,7,A
453.9,5710,10110,2799,7,A
352.3,4431,3933,2584,7,A
442.1,5561,8051,3152,7,B
532.6,6700,3200,3492,8,A
321.2,4040,4305,2392,6,A
364.9,4590,4760,2352,5,A
398.7,5015,7188,2568,7,A
400.5,5038,8751,2590,7,A
346.5,4358,4317,2768,6,A
333.5,4195,7482,2520,7,A
410.3,5161,5000,3446,8,A
370.7,4663,4275,2428,7,C
429.8,5406,7001,3062,7,A
331,4163,4205,2304,6,A
316.8,3985,6035,2530,7,A
533.6,6712,5000,4690,8,B
437.5,5503,7164,2907,7,C
420,5283,5627,2640,8,A
363.9,4577,4864,2159,6,A
306.6,3857,5000,1804,5,A
417.7,5254,7282,2823,6,A
400,5032,5620,3030,6,A
335.5,4220,7623,2648,5,A
389,4893,6029,3600,7,A
296.6,3731,5000,2726,5,A
394.1,4957,4500,2087,7,A
364.2,4581,6051,2746,6,A
404.5,5088,5945,2832,7,A
417.7,5254,5300,3395,8,A
318.2,4002,4021,2988,6,A
316,3975,4223,2000,7,A
282.5,3553,8494,2616,7,A
377.5,4748,7395,2598,7,A
405,5094,6115,2997,9,A
405.4,5099,4440,2618,9,A
361,4541,5000,2388,9,C
386.8,4865,5000,2667,7,C
411.2,5172,5846,2784,7,A
509.1,6404,7500,2894,8,B
354.5,4459,4295,3464,7,A
421.3,5299,7150,3032,6,A
420.6,5291,8370,2222,7,A
380.4,4785,5460,2561,7,B
374.3,4708,8134,3756,6,A
383.6,4825,5600,3078,8,C
524.5,6598,5000,2730,8,A
406.4,5112,4732,2618,8,A
385,4843,6276,2665,7,B
589.6,7417,5701,3968,9,B
354.7,4462,6375,2508,7,A
437,5497,5000,2908,7,A
400.8,5042,7600,2996,8,A
357.1,4492,5000,2110,7,A
414.7,5216,6550,2650,7,A
445.5,5604,4095,3036,5,A
460.7,5795,7218,2638,8,B
370.5,4660,4700,2536,7,A
449.9,5659,6383,3239,7,A
472.8,5947,5000,2581,7,B
362.5,4560,5680,2298,6,A
470.2,5915,6000,3346,7,A
431,5421,16533,2496,6,A
292.1,3674,4293,2512,6,A
412.4,5187,6200,2931,7,C
389.9,4904,6035,2104,6,A
336,4226,6120,2736,7,A
479.6,6033,8650,4194,8,A
426.2,5361,6030,3096,7,A
389.6,4901,7395,2499,8,A
363.2,4569,5000,2260,9,A
344.1,4328,7482,2635,7,A
383.9,4829,7534,2738,6,A
385.8,4853,5200,3643,7,A
407.4,5125,6080,3145,7,A
604,7598,9784,4557,7,B
382.5,4811,6081,2400,6,A
345.7,4348,5000,2268,6,A
354.6,4460,6719,2582,7,A
340.1,4278,3315,2328,6,B
392.3,4935,5000,2410,6,A
402.5,5063,6086,2724,8,A
384.6,4838,5000,2424,7,A
436.8,5494,5000,2719,7,B
324.5,4082,6000,2253,5,A
387,4868,6118,2535,6,A
343.3,4318,4258,2472,7,A
351.9,4426,5100,2199,6,A
412.8,5193,4000,2695,7,A
405.8,5104,5554,3228,8,A
466.7,5871,9299,2229,5,A
421.2,5298,5000,2740,6,C
434.9,5471,7500,3176,8,B
442.6,5567,12720,2249,6,A
368.9,4640,5000,2805,6,A
402.5,5063,7023,2723,6,B
413.1,5196,6031,3281,8,A
459.4,5779,10376,2656,8,A
414.2,5210,7508,3305,6,C
402.7,5065,5372,3404,8,A
474.9,5974,9070,3830,7,A
381,4792,6168,2238,6,A
399.8,5029,5000,2852,8,A
349.7,4399,7083,2879,6,C
408.8,5142,5959,2599,7,B
445.4,5603,6000,3498,6,A
387.7,4877,5000,3017,7,A
378,4755,4658,2331,7,A
348,4377,5632,1936,6,A
336.9,4238,4455,2185,6,C
443.3,5576,5000,3474,7,A
450.6,5668,8700,3127,8,A
422.7,5317,4583,2749,6,A
377.2,4745,5100,2918,6,A
572.1,7197,9298,3584,7,A
474.6,5970,4750,3373,8,C
341.2,4292,6117,2968,7,A
414.9,5219,5866,2638,7,A
433.3,5450,7325,2512,7,C
511.2,6430,7700,2862,8,B
365.9,4603,6533,2548,6,A
345.4,4345,6000,2302,5,A
367.9,4628,5792,3357,7,A
431.5,5428,5000,3858,8,A
439.1,5523,7666,2980,7,A
420.4,5288,5000,2560,7,B
442.6,5567,5428,3353,7,A
424,5333,6875,2428,8,B
483.7,6084,8751,3600,7,A
448.4,5640,8074,2966,8,A
616.1,7750,6300,4105,9,A
339.8,4274,6000,2067,6,A
418.4,5263,5000,3107,8,B
462.9,5823,6085,3010,8,B
532.5,6698,10543,4256,9,B
335,4214,5000,2040,7,A
387.4,4873,9439,2424,5,A
378.4,4760,4900,2290,6,A
329.2,4141,4720,2346,6,C
318.6,4007,5000,1904,5,A
379,4767,5670,2541,6,A
624.3,7853,6886,5272,9,B
343.5,4321,4514,2159,7,A
418.3,5262,5000,2924,7,A
586.8,7381,20927,5420,9,A
373.5,4698,5000,2612,6,A
409.5,5151,8114,2705,6,B
349.4,4395,5000,2577,6,A
401.4,5049,6000,2934,6,B
404.8,5092,7640,2310,6,A
407.4,5125,8580,3160,8,B
379.4,4772,4800,3117,7,A
365.7,4600,5000,2407,7,A
393.4,4948,5000,2550,7,B
371.6,4674,4831,2422,6,A
363.7,4575,7451,2166,5,A
387.7,4877,4286,2505,6,A
619.1,7788,12899,3966,8,B
406.1,5108,5000,2917,7,A
376.2,4732,7763,2258,6,A
381.2,4795,4822,2849,8,A
325.8,4098,5000,2515,8,A
362,4553,3990,2170,6,A
325.2,4091,5128,1780,6,A
318,4000,4026,2700,6,A
370.2,4657,6507,2277,6,A
380.4,4785,5000,2358,6,C
385.7,4852,5100,2072,9,A
388.9,4892,4700,3302,8,A
473.7,5959,5000,2402,7,C
383.6,4825,5000,2578,6,A
356.8,4488,5000,2631,7,A
405.2,5097,7671,2477,7,A
376,4730,4000,2502,5,B
347.9,4376,6000,2870,7,A
401.1,5045,7372,3144,6,B
373.1,4693,4000,2481,6,A
406.7,5116,4900,2548,7,B
389.6,4901,4851,3020,8,C
555.8,6991,7235,4221,13,B
465.9,5861,5180,2826,8,C
439.7,5531,5600,2783,7,A
352.3,4431,4708,2232,7,A
411.7,5179,7663,2870,6,C
366.5,4610,6955,2802,6,A
344.8,4337,4507,1945,6,A
458.7,5770,10276,2675,8,C
368.1,4630,4423,2486,7,A
407.6,5127,5849,2571,8,A
449.7,5657,5663,2575,8,C
468.2,5889,8491,3470,9,A
361.2,4543,6484,2282,6,A
280.9,3533,5000,2256,5,A
342.6,4309,4879,2024,7,A
483.6,6083,5000,3072,8,B
329.3,4142,5000,2552,6,A
511.4,6433,6210,3552,6,B
334.2,4204,4775,2907,7,A
478.6,6020,6500,3748,12,B
404.8,5092,6500,2880,7,A
350.7,4411,6500,2567,7,A
460,5786,6500,2592,7,A
443.7,5581,6400,2562,9,B
489.1,6152,6693,2592,9,A
355.1,4467,5000,1986,6,A
347.2,4367,4879,2352,7,A
427.4,5376,6335,2604,6,A
368.1,4630,8111,3393,5,A
402.7,5065,7480,3034,8,A
391.1,4920,5979,2984,6,A
379.8,4777,5000,2050,6,A
354.5,4459,4806,2428,6,A
418.264,5261,5600,3296,7,B
345.4,4345,4750,2384,5,B
392.7,4940,6901,2910,6,A
373.1,4693,5000,2456,7,A
379.4,4772,7035,2088,6,A
311.5,3918,6158,2061,6,A
345.2,4342,5000,2280,7,A
414.2,5210,7438,2856,7,A
356,4478,5000,2343,6,A
429.9,5408,11010,3908,9,A
341.1,4291,6599,2485,7,A
324.8,4085,5000,1892,6,A
383.1,4819,7562,2184,7,A
442.2,5562,11018,2680,6,A
438.5,5516,6470,2739,7,A
351.8,4425,4680,2883,7,A
329,4138,5000,2001,5,A
394.3,4960,7502,2876,6,B
374.8,4714,5200,3040,6,A
381,4792,5989,2324,6,A
388.1,4882,5000,1968,6,B
368.9,4640,6416,2995,5,B
626.7,7883,5000,4784,7,A
377.6,4750,5000,2608,8,A
378.8,4765,7237,2632,7,A
399,5019,8764,3384,6,A
388.3,4884,5000,1968,6,C
376.2,4732,6110,2810,8,A
513.9,6464,7148,4130,7,B
373.7,4701,7627,2802,7,C
356,4478,5000,1984,6,C
399.2,5021,7160,3128,7,A
389.9,4904,6228,3332,6,A
387.4,4873,5000,2254,6,B
417.4,5250,6932,3971,8,C
407.1,5121,6500,2836,7,A
452.9,5697,9872,4296,9,A
386.3,4859,5000,2784,6,B
330.9,4162,8975,2818,6,A
418.6,5265,7567,2832,7,A
395.2,4971,6000,2967,6,A
371.5,4673,6750,3128,6,A
353.6,4448,5000,2049,6,A
460.6,5794,5000,2146,6,B
397.9,5005,5000,2247,6,C
406.3,5111,8875,2400,6,B
340.5,4283,6500,2109,5,A
390.3,4909,10277,3617,7,A
412.2,5185,5000,2595,6,A
457.7,5757,5000,2804,8,B
409.8,5155,8264,2095,6,A
392.1,4932,5000,2281,7,A
433.2,5449,6600,2334,7,A
454.7,5720,7140,3094,7,A
341.785,4299,6500,2403,7,B
458.3,5765,6000,4024,8,B
382.3,4809,5000,2261,6,A
509.2,6405,8477,4128,8,A
429.3,5400,6989,3428,7,A
386,4855,5000,2206,7,C
365.3,4595,5000,2576,6,A
328.4,4131,6500,2344,6,A
360.9,4540,5000,2166,6,A
416.8,5243,5000,2704,7,C
419.3,5274,5920,2960,7,C
504.5,6346,7010,4010,9,A
514.8,6476,12998,3588,7,A
403.5,5076,5000,2345,6,A
566.5,7126,10637,3468,9,A
430.5,5415,5000,3115,7,B
483.6,6083,7970,3563,7,A
337.7,4248,5000,2146,6,A
449.5,5654,5000,2592,7,A
345.4,4345,8679,2511,6,A
398.9,5018,6650,2726,7,A
504.7,6349,5000,3464,7,C
414,5208,5650,2830,8,A
444.6,5593,5000,2452,7,B
465.5,5855,5100,2826,8,A
422,5308,8193,2975,7,C
407.5,5126,3717,3099,6,B
443.5,5579,8178,2598,7,A
327,4113,4198,2452,6,B
452,5686,5000,3219,6,B
325.9,4099,7390,2418,6,A
391.9,4930,5459,2820,8,A
409,5145,5000,1922,6,A
363.8,4576,4985,2421,7,A
359.2,4518,4924,2392,6,A
394.9,4967,9749,2629,8,A
435.3,5476,4815,2457,7,C
419,5271,7290,2650,7,A
345.1,4341,5000,1998,6,A
419.2,5273,7520,3900,9,A
378.8,4765,4660,2099,6,A
391.2,4921,4455,2331,7,A
363.2,4569,4202,2328,6,A
373.7,4701,7740,2556,7,A
393.7,4952,10150,3521,5,A
472.1,5939,7650,3894,10,A
542.6,6825,8280,3700,8,B
449,5648,7610,3386,7,A
564,7095,5000,4108,7,B
408.5,5138,6362,2847,7,A
399,5019,6350,2361,7,A
371.2,4669,6116,2522,8,A
386.8,4865,6350,2316,7,A
413.414,5200,9150,2324,7,A
404.8,5092,6762,2594,9,B
407.9,5131,9408,2414,6,A
406.5,5113,7198,2480,7,A
308.7,3883,6890,2000,5,A
447.6,5630,7406,2510,7,A
